"","abrev_state","nomeMunicipio_geobr","code_muni","name_muni","info","lgbt_candidate","year","pop","ano","pib","impostos_liquidos","va","va_agropecuaria","va_industria","va_servicos","va_adespss","estado","lgbtq_mortes","lgbtq_homs"
"186","AM","Urucurituba",1304401,"urucurituba",NA,0,2020,23585,2019,184017420,6407982,177609438,23356472,11589074,37535447,105128445,NA,NA,0
"187","AP","Amapá",1600105,"amapa",NA,0,2020,9187,2019,156503751,5745252,150758498,23735698,3638322,36511583,86872895,NA,NA,0
"188","AP","Calçoene",1600204,"calcoene",NA,0,2020,11306,2019,163463484,5917657,157545826,14345876,6159001,34973414,102067535,NA,NA,0
"189","AP","Cutias",1600212,"cutias",NA,0,2020,6101,2019,82037052,1194242,80842810,16803583,1130448,8576530,54332249,NA,NA,0
"190","AP","Ferreira Gomes",1600238,"ferreira gomes",NA,0,2020,7967,2019,494386091,3992716,490393375,16142122,357127241,25025605,92098406,NA,NA,0
"191","AP","Itaubal",1600253,"itaubal",NA,0,2020,5617,2019,74932811,767360,74165451,9739892,1470515,8299492,54655551,NA,NA,0
"192","AP","Laranjal do Jari",1600279,"laranjal do jari",NA,0,2020,51362,2019,970378220,23556903,946821317,11810496,278375897,182020602,474614321,NA,NA,0
"193","AP","Macapá",1600303,"macapa",NA,0,2020,512902,2019,11434726098,894859132,10539866966,61559848,605984092,5283472894,4588850132,NA,NA,0
"194","AP","Mazagão",1600402,"mazagao",NA,0,2020,22053,2019,290136055,8854112,281281943,25636834,16422801,38709939,200512369,NA,NA,0
"195","AP","Oiapoque",1600501,"oiapoque",NA,0,2020,27906,2019,460644131,23898939,436745192,16105480,15513986,143030871,262094854,NA,NA,0
"196","AP","Pedra Branca do Amapari",1600154,"pedra branca do amapari",NA,0,2020,17067,2019,333246355,41027812,292218543,5783110,77732027,44844591,163858816,NA,NA,0
"197","AP","Porto Grande",1600535,"porto grande",NA,0,2020,22452,2019,338259545,12549653,325709892,28270382,18934032,67249400,211256079,NA,NA,0
"198","AP","Pracuúba",1600550,"pracuuba",NA,0,2020,5246,2019,71658632,599484,71059148,15931721,958147,5476163,48693117,NA,NA,0
"199","AP","Santana",1600600,"santana",NA,0,2020,123096,2019,2125735242,140508571,1985226671,17724241,124363679,735071449,1108067302,NA,NA,0
"200","AP","Serra do Navio",1600055,"serra do navio",NA,0,2020,5488,2019,72868860,1576178,71292683,3756321,2495149,10778877,54262336,NA,NA,0
"201","AP","Tartarugalzinho",1600709,"tartarugalzinho",NA,0,2020,17769,2019,231684721,3249786,228434935,37103495,5220957,24984638,161125845,NA,NA,0
"202","AP","Vitória do Jari",1600808,"vitoria do jari",NA,0,2020,16254,2019,196000026,4163974,191836052,6878855,9115772,24274136,151567289,NA,NA,0
"203","BA","Abaíra",2900108,"abaira",NA,0,2020,8710,2019,62645674,2517933,60127741,3159163,2582704,18562051,35823823,NA,NA,0
"204","BA","Abaré",2900207,"abare",NA,0,2020,20347,2019,151260344,9051152,142209192,14685231,8270446,43724731,75528784,NA,NA,0
"205","BA","Acajutiba",2900306,"acajutiba",NA,0,2020,15187,2019,127039722,4894783,122144939,20057642,6169148,40181532,55736617,NA,NA,0
"206","BA","Adustina",2900355,"adustina",NA,0,2020,17126,2019,173473912,4734426,168739486,62813642,7408628,36092493,62424723,NA,NA,0
"207","BA","Água Fria",2900405,"agua fria",NA,0,2020,17033,2019,131044516,4735429,126309086,19844737,8355380,28997577,69111392,NA,NA,0
"208","BA","Aiquara",2900603,"aiquara",NA,0,2020,4416,2019,45750352,1377281,44373071,11607877,2054968,9003950,21706276,NA,NA,0
"209","BA","Alagoinhas",2900702,"alagoinhas",NA,0,2020,152327,2019,4261287911,975663065,3285624846,82279645,924604880,1703185457,575554865,NA,NA,0
"210","BA","Alcobaça",2900801,"alcobaca",NA,0,2020,22490,2019,288598813,18140331,270458482,57570342,27353995,92812610,92721534,NA,NA,0
"211","BA","Almadina",2900900,"almadina",NA,0,2020,5366,2019,53044955,1496248,51548706,12386322,2497904,12049983,24614497,NA,NA,0
"212","BA","Amargosa",2901007,"amargosa",NA,0,2020,37441,2019,393229998,33897341,359332657,23738445,32046647,178643157,124904409,NA,NA,0
"213","BA","Amélia Rodrigues",2901106,"amelia rodrigues",NA,0,2020,25048,2019,331121079,38334016,292787063,33142731,25903502,140395010,93345820,NA,NA,0
"214","BA","América Dourada",2901155,"america dourada",NA,0,2020,16090,2019,133365283,7707095,125658188,27248212,9461665,31190717,57757594,NA,NA,0
"215","BA","Anagé",2901205,"anage",NA,0,2020,21607,2019,185459957,11720643,173739313,14316078,11857358,66730389,80835488,NA,NA,0
"216","BA","Andaraí",2901304,"andarai",NA,0,2020,13132,2019,110614092,5168358,105445734,6836333,4969178,36225652,57414572,NA,NA,0
"217","BA","Andorinha",2901353,"andorinha",NA,0,2020,14503,2019,195825469,8737655,187087814,7277840,61251059,54914111,63644804,NA,NA,0
"218","BA","Angical",2901403,"angical",NA,0,2020,13938,2019,141701565,4814212,136887353,35917493,5992957,39486850,55490053,NA,NA,0
"219","BA","Anguera",2901502,"anguera",NA,0,2020,11297,2019,84975215,5830614,79144601,2635959,3740825,31757784,41010033,NA,NA,0
"220","BA","Antas",2901601,"antas",NA,0,2020,19479,2019,127207984,6494033,120713951,11903145,6061321,39546650,63202835,NA,NA,0
"221","BA","Antônio Cardoso",2901700,"antonio cardoso",NA,0,2020,11677,2019,110322427,11709785,98612641,6035671,4074707,42234932,46267331,NA,NA,0
"222","BA","Antônio Gonçalves",2901809,"antonio goncalves",NA,0,2020,11878,2019,72967399,2945660,70021739,4628288,4035323,18565783,42792346,NA,NA,0
"223","BA","Aporá",2901908,"apora",NA,0,2020,17788,2019,133586996,4682081,128904915,16043145,6920520,33200248,72741002,NA,NA,0
"224","BA","Apuarema",2901957,"apuarema",NA,0,2020,7302,2019,65188766,2213428,62975338,10552577,2871029,15601234,33950499,NA,NA,0
"225","BA","Araças",2902054,"aracas",NA,0,2020,12208,2019,243232226,7921065,235311161,6818936,109394635,59096471,60001120,NA,NA,0
"226","BA","Aracatu",2902005,"aracatu",NA,0,2020,13045,2019,116721629,5603931,111117698,23103992,5708097,30808687,51496922,NA,NA,0
"227","BA","Araci",2902104,"araci",NA,0,2020,54648,2019,435339322,20115838,415223484,51154582,28127512,139950630,195990759,NA,NA,0
"228","BA","Aramari",2902203,"aramari",NA,0,2020,11461,2019,96908126,5649211,91258915,16911082,11155454,21902580,41289799,NA,NA,0
"229","BA","Arataca",2902252,"arataca",NA,0,2020,10961,2019,89447130,2560397,86886733,14623200,3977018,18619478,49667038,NA,NA,0
"230","BA","Aratuípe",2902302,"aratuipe",NA,0,2020,8837,2019,68859218,2723051,66136167,12868645,2762971,17900446,32604105,NA,NA,0
"231","BA","Aurelino Leal",2902401,"aurelino leal",NA,0,2020,11299,2019,109567959,4452811,105115148,20490317,9047134,24381151,51196545,NA,NA,0
"232","BA","Baianópolis",2902500,"baianopolis",NA,0,2020,13929,2019,169459394,5369325,164090068,59549053,5821884,42300560,56418571,NA,NA,0
"233","BA","Baixa Grande",2902609,"baixa grande",NA,0,2020,20449,2019,156981171,7229323,149751848,13044175,8189679,51335897,77182097,NA,NA,0
"234","BA","Banzaê",2902658,"banzae",NA,0,2020,13240,2019,91553683,3968654,87585029,8645132,4260743,23044381,51634773,NA,NA,0
"235","BA","Barra",2902708,"barra",NA,0,2020,53910,2019,380443946,16384603,364059343,30760217,14353458,126218946,192726722,NA,NA,0
"236","BA","Barra da Estiva",2902807,"barra da estiva",NA,0,2020,20392,2019,263051253,17058787,245992466,40418764,11323014,118765706,75484982,NA,NA,0
"237","BA","Barra do Choça",2902906,"barra do choca",NA,0,2020,31209,2019,393203204,21804232,371398973,96391699,40112247,107739392,127155635,NA,NA,0
"238","BA","Barra do Mendes",2903003,"barra do mendes",NA,0,2020,13833,2019,97848817,3996516,93852301,6090247,4888643,35437881,47435531,NA,NA,0
"239","BA","Barra do Rocha",2903102,"barra do rocha",NA,0,2020,5612,2019,63171666,1629082,61542584,17507685,6982741,12424986,24627172,NA,NA,0
"240","BA","Barreiras",2903201,"barreiras",NA,0,2020,156975,2019,5178166436,548440008,4629726428,861267739,817327826,2336594047,614536815,NA,NA,0
"241","BA","Barro Alto",2903235,"barro alto",NA,0,2020,15054,2019,100235540,4687294,95548246,10318658,5230533,26284361,53714694,NA,NA,0
"242","BA","Barro Preto",2903300,"barro preto",NA,0,2020,5448,2019,60936488,1486951,59449536,16062033,2197222,13385694,27804587,NA,NA,0
"243","BA","Barrocas",2903276,"barrocas",NA,0,2020,16105,2019,230354338,7723363,222630975,7082048,108484624,52985912,54078391,NA,NA,0
"244","BA","Belmonte",2903409,"belmonte",NA,0,2020,23437,2019,318411271,16893538,301517733,79206906,19230136,101703763,101376927,NA,NA,0
"245","BA","Belo Campo",2903508,"belo campo",NA,0,2020,17109,2019,146143174,8963479,137179695,9174726,6317507,52628210,69059251,NA,NA,0
"246","BA","Biritinga",2903607,"biritinga",NA,0,2020,15984,2019,128436846,8987490,119449356,8012031,11642602,29456070,70338652,NA,NA,0
"247","BA","Boa Nova",2903706,"boa nova",NA,0,2020,12329,2019,97570263,4408088,93162175,11068816,4662720,25349813,52080826,NA,NA,0
"248","BA","Boa Vista do Tupim",2903805,"boa vista do tupim",NA,0,2020,18531,2019,127991260,5348806,122642454,17789407,6328278,32843019,65681749,NA,NA,0
"249","BA","Bom Jesus da Lapa",2903904,"bom jesus da lapa",NA,0,2020,69662,2019,1108134001,80129893,1028004107,181532838,212149836,384719000,249602433,NA,NA,0
"250","BA","Bom Jesus da Serra",2903953,"bom jesus da serra",NA,0,2020,9823,2019,62359970,3028554,59331416,3823539,2371219,15579356,37557302,NA,NA,0
"251","BA","Boninal",2904001,"boninal",NA,0,2020,14446,2019,97544045,5008903,92535142,6664662,4484726,29790376,51595377,NA,NA,0
"252","BA","Bonito",2904050,"bonito",NA,0,2020,16884,2019,165818484,8404458,157414025,40276050,7628126,44078700,65431150,NA,NA,0
"253","BA","Boquira",2904100,"boquira",NA,0,2020,21497,2019,166261642,6591135,159670508,10464182,12321371,53589572,83295382,NA,NA,0
"254","BA","Botuporã",2904209,"botupora",NA,0,2020,10129,2019,94467101,4315048,90152053,8019011,4017699,32287089,45828255,NA,NA,0
"255","BA","Brejões",2904308,"brejoes",NA,0,2020,14222,2019,122241706,8940200,113301505,7371350,5527231,42800643,57602281,NA,NA,0
"256","BA","Brejolândia",2904407,"brejolandia",NA,0,2020,10618,2019,95312500,4239061,91073439,27355471,3119022,22353590,38245356,NA,NA,0
"257","BA","Brotas de Macaúbas",2904506,"brotas de macaubas",NA,0,2020,10130,2019,83859352,4587574,79271779,4675402,6123672,25873455,42599249,NA,NA,0
"258","BA","Brumado",2904605,"brumado",NA,0,2020,67335,2019,1727280057,119675081,1607604976,33092045,774857744,576243154,223412033,NA,NA,0
"259","BA","Buerarema",2904704,"buerarema",NA,0,2020,18306,2019,209646335,21616087,188030249,16549828,8732471,94459060,68288890,NA,NA,0
"260","BA","Buritirama",2904753,"buritirama",NA,0,2020,21276,2019,138372999,8658784,129714215,11719183,4399985,35410220,78184826,NA,NA,0
"261","BA","Caatiba",2904803,"caatiba",NA,0,2020,6488,2019,65884206,1976919,63907286,14691895,2825392,14617580,31772420,NA,NA,0
"262","BA","Cabaceiras do Paraguaçu",2904852,"cabaceiras do paraguacu",NA,0,2020,18911,2019,130050248,4730962,125319286,16490089,7281181,31057717,70490298,NA,NA,0
"263","BA","Cachoeira",2904902,"cachoeira",NA,0,2020,33567,2019,431170253,32949326,398220927,24873379,82995911,174711318,115640319,NA,NA,0
"264","BA","Caculé",2905008,"cacule",NA,0,2020,23291,2019,286452786,40495699,245957087,10335316,20343004,138222132,77056636,NA,NA,0
"265","BA","Caém",2905107,"caem",NA,0,2020,9058,2019,80228236,2845176,77383060,13189427,5481244,18966040,39746348,NA,NA,0
"266","BA","Caetanos",2905156,"caetanos",NA,0,2020,14608,2019,89482839,3490616,85992223,6140961,4667801,22421835,52761627,NA,NA,0
"267","BA","Caetité",2905206,"caetite",NA,0,2020,51081,2019,905219638,64040410,841179228,18591764,360461209,278431030,183695225,NA,NA,0
"268","BA","Cafarnaum",2905305,"cafarnaum",NA,0,2020,18513,2019,155030708,9674251,145356457,12263004,9062498,50385783,73645172,NA,NA,0
"269","BA","Cairu",2905404,"cairu",NA,0,2020,18427,2019,1059092131,20667224,1038424907,16177805,576617546,358699573,86929983,NA,NA,0
"270","BA","Caldeirão Grande",2905503,"caldeirao grande",NA,0,2020,13391,2019,97023491,3797231,93226260,4686933,8933779,26054676,53550872,NA,NA,0
"271","BA","Camacan",2905602,"camacan",NA,0,2020,32006,2019,293318490,16447481,276871009,21697754,16372701,112751254,126049301,NA,NA,0
"272","BA","Camaçari",2905701,"camacari",NA,0,2020,304302,2019,26244432854,6445887821,19798545033,14580448,10556076467,7855130186,1372757932,NA,NA,0
"273","BA","Camamu",2905800,"camamu",NA,0,2020,35382,2019,359393772,27944475,331449297,58361556,17797996,127310410,127979334,NA,NA,0
"274","BA","Campo Alegre de Lourdes",2905909,"campo alegre de lourdes",NA,0,2020,28820,2019,242019184,13680424,228338760,20212207,19054384,78190205,110881964,NA,NA,0
"275","BA","Campo Formoso",2906006,"campo formoso",NA,0,2020,71487,2019,967447213,70183441,897263772,54340838,321555168,267094798,254272968,NA,NA,0
"276","BA","Canápolis",2906105,"canapolis",NA,0,2020,9703,2019,69642279,2500163,67142116,8557255,5261988,16658160,36664713,NA,NA,0
"277","BA","Canarana",2906204,"canarana",NA,0,2020,26325,2019,208360538,12652854,195707684,31585588,13166091,63773891,87182115,NA,NA,0
"278","BA","Canavieiras",2906303,"canavieiras",NA,0,2020,30906,2019,343813459,16385280,327428179,75012739,19427158,113180693,119807588,NA,NA,0
"279","BA","Candeal",2906402,"candeal",NA,0,2020,8181,2019,58468448,1807092,56661356,7066235,2996328,14016870,32581922,NA,NA,0
"280","BA","Candeias",2906501,"candeias",NA,0,2020,87458,2019,4681094539,885365074,3795729464,11702464,1629018475,1724949598,430058928,NA,NA,0
"281","BA","Candiba",2906600,"candiba",NA,0,2020,14368,2019,120458994,6720420,113738573,15804149,7660836,39607139,50666449,NA,NA,0
"282","BA","Cândido Sales",2906709,"candido sales",NA,0,2020,25053,2019,210362608,14434655,195927953,7120105,10806446,80348962,97652440,NA,NA,0
"283","BA","Cansanção",2906808,"cansancao",NA,0,2020,34882,2019,285990514,13325540,272664974,28745601,13732046,90950188,139237140,NA,NA,0
"284","BA","Canudos",2906824,"canudos",NA,0,2020,16753,2019,132498508,7060340,125438168,19959555,6777293,39885365,58815955,NA,NA,0
"285","BA","Capela do Alto Alegre",2906857,"capela do alto alegre",NA,0,2020,11616,2019,96726660,4681278,92045382,12123363,7793983,27208817,44919219,NA,NA,0
"286","BA","Capim Grosso",2906873,"capim grosso",NA,0,2020,30862,2019,426974157,45923522,381050635,8346060,26388781,232246733,114069061,NA,NA,0
"287","BA","Caraíbas",2906899,"caraibas",NA,0,2020,8801,2019,76677325,5255806,71421519,8727161,5527066,21879244,35288047,NA,NA,0
"288","BA","Caravelas",2906907,"caravelas",NA,0,2020,22093,2019,345706002,19851216,325854786,97173162,14091534,123837796,90752294,NA,NA,0
"289","BA","Cardeal da Silva",2907004,"cardeal da silva",NA,0,2020,9346,2019,118803003,4796452,114006550,18654526,27261098,27516688,40574238,NA,NA,0
"290","BA","Carinhanha",2907103,"carinhanha",NA,0,2020,29070,2019,244518302,12088708,232429594,41195100,9966314,74604809,106663371,NA,NA,0
"291","BA","Casa Nova",2907202,"casa nova",NA,0,2020,72545,2019,758000129,50917190,707082939,134251132,108723598,203212070,260896140,NA,NA,0
"292","BA","Castro Alves",2907301,"castro alves",NA,0,2020,26318,2019,294942122,21505296,273436826,13884145,42961183,121050838,95540660,NA,NA,0
"293","BA","Catolândia",2907400,"catolandia",NA,0,2020,3599,2019,76671028,11515098,65155931,5398656,3191894,41028025,15537356,NA,NA,0
"294","BA","Catu",2907509,"catu",NA,0,2020,54970,2019,646068527,61513461,584555066,7138655,103896163,285271313,188248936,NA,NA,0
"295","BA","Caturama",2907558,"caturama",NA,0,2020,9316,2019,64268190,2542102,61726088,7696390,3511379,15436939,35081380,NA,NA,0
"296","BA","Central",2907608,"central",NA,0,2020,17280,2019,167581599,18236641,149344958,4369553,16738373,61819726,66417306,NA,NA,0
"297","BA","Chorrochó",2907707,"chorrocho",NA,0,2020,11200,2019,81333564,2624849,78708715,5785557,5030467,21407506,46485186,NA,NA,0
"298","BA","Cícero Dantas",2907806,"cicero dantas",NA,0,2020,32576,2019,297265410,18106781,279158629,23700371,15059609,119928992,120469656,NA,NA,0
"299","BA","Cipó",2907905,"cipo",NA,0,2020,17352,2019,134505794,7450984,127054810,3902128,7484626,48806549,66861506,NA,NA,0
"300","BA","Coaraci",2908002,"coaraci",NA,0,2020,16549,2019,173128559,6942865,166185694,14655189,14863234,63490645,73176626,NA,NA,0
"301","BA","Cocos",2908101,"cocos",NA,0,2020,18807,2019,297565803,28560472,269005331,101522224,29085778,63244860,75152468,NA,NA,0
"302","BA","Conceição da Feira",2908200,"conceicao da feira",NA,0,2020,22762,2019,310788018,30204416,280583602,31412871,73054142,91088302,85028286,NA,NA,0
"303","BA","Conceição do Almeida",2908309,"conceicao do almeida",NA,0,2020,17165,2019,175026507,12895762,162130744,14661558,17382011,66635556,63451619,NA,NA,0
"304","BA","Conceição do Coité",2908408,"conceicao do coite",NA,0,2020,67013,2019,759909295,65404970,694504325,26446383,112464451,341840217,213753275,NA,NA,0
"305","BA","Conceição do Jacuípe",2908507,"conceicao do jacuipe",NA,0,2020,33398,2019,2936276822,700701076,2235575746,35342246,1534275007,536770460,129188033,NA,NA,0
"306","BA","Conde",2908606,"conde",NA,0,2020,26035,2019,285928459,16551719,269376740,41982633,42699792,78498782,106195533,NA,NA,0
"307","BA","Condeúba",2908705,"condeuba",NA,0,2020,17178,2019,157739754,8183269,149556485,9247407,12694312,58237950,69376816,NA,NA,0
"308","BA","Contendas do Sincorá",2908804,"contendas do sincora",NA,0,2020,4045,2019,42285969,2515089,39770880,7390539,2176308,12137995,18066039,NA,NA,0
"309","BA","Coração de Maria",2908903,"coracao de maria",NA,0,2020,22495,2019,201272642,12924939,188347703,14166910,18215165,61170193,94795436,NA,NA,0
"310","BA","Cordeiros",2909000,"cordeiros",NA,0,2020,8642,2019,61703265,2969463,58733802,3915807,4109316,17896101,32812577,NA,NA,0
"311","BA","Coribe",2909109,"coribe",NA,0,2020,14149,2019,138545695,9223219,129322476,28200988,7059719,40831299,53230470,NA,NA,0
"312","BA","Coronel João Sá",2909208,"coronel joao sa",NA,0,2020,15717,2019,146878857,5272456,141606401,17667821,5719318,42524611,75694651,NA,NA,0
"313","BA","Correntina",2909307,"correntina",NA,0,2020,32191,2019,1466469127,134089379,1332379748,615840623,67864401,476137801,172536923,NA,NA,0
"314","BA","Cotegipe",2909406,"cotegipe",NA,0,2020,13769,2019,137364825,4869715,132495110,34643966,8170782,29725061,59955300,NA,NA,0
"315","BA","Cravolândia",2909505,"cravolandia",NA,0,2020,5351,2019,41140633,1980258,39160375,3686697,2457162,10441178,22575339,NA,NA,0
"316","BA","Crisópolis",2909604,"crisopolis",NA,0,2020,21163,2019,167383345,6357171,161026174,25067075,7120759,45008385,83829955,NA,NA,0
"317","BA","Cristópolis",2909703,"cristopolis",NA,0,2020,13947,2019,123122888,8040899,115081988,17839654,4998884,38205889,54037561,NA,NA,0
"318","BA","Cruz das Almas",2909802,"cruz das almas",NA,0,2020,63591,2019,981147272,110352501,870794771,15740989,84698457,547632522,222722803,NA,NA,0
"319","BA","Curaçá",2909901,"curaca",NA,0,2020,34886,2019,316642575,22313901,294328674,42871758,26690870,88208894,136557152,NA,NA,0
"320","BA","Dário Meira",2910008,"dario meira",NA,0,2020,10525,2019,104508189,3567247,100940942,18982184,3958734,25371375,52628649,NA,NA,0
